,player,pts,ast,trb,orb,drb,stl,blk,tov,g,mp,fg,fga,fg%,efg%,ft,fta,ft%
620,Chris Washburn,5.37,1.2,3.87,1.27,2.6,1.0,0.83,1.33,30.0,18.43,1.93,4.47,0.45,0.46,1.47,2.73,0.54
621,Je'lon Hornbeak,5.35,2.15,2.25,0.4,1.8,0.9,0.15,1.45,30.5,20.45,1.6,4.2,0.39,0.46,1.5,2.05,0.75
622,Justin Hamilton,5.3,0.25,4.15,1.95,2.25,0.2,0.8,0.7,31.5,17.55,2.1,3.5,0.59,0.59,1.15,1.65,0.68
623,David Sloan,5.3,2.3,1.3,0.2,1.1,0.7,0.1,1.5,32.0,19.5,2.0,4.9,0.41,0.45,0.9,1.6,0.55
626,Stephen Hurt,5.3,0.55,3.6,1.05,2.6,0.35,0.3,1.3,31.0,16.3,1.9,4.5,0.43,0.46,1.15,1.6,0.72
627,Darko Cohadarevic,5.3,0.8,3.6,1.3,2.35,0.25,0.3,1.35,30.0,16.35,2.2,4.95,0.44,0.44,0.9,1.2,0.74
628,Nate Tomlinson,5.27,3.23,2.27,0.27,1.97,0.87,0.03,2.03,31.0,27.03,1.73,3.67,0.47,0.62,0.83,1.13,0.69
630,Brandon Ubel,5.25,0.35,2.85,0.95,1.85,0.25,0.25,1.15,32.0,17.95,1.7,3.65,0.46,0.5,1.55,1.95,0.79
631,Norense Odiase,5.24,0.7,3.96,1.54,2.38,0.36,0.52,1.06,25.6,15.84,2.08,4.02,0.53,0.53,1.04,1.82,0.59
632,Demarcus Holland,5.22,1.55,2.78,1.02,1.75,0.68,0.12,1.42,33.75,22.28,1.88,4.45,0.42,0.47,1.0,1.68,0.6
633,D'walyn Roberts,5.22,0.52,4.28,1.67,2.58,0.55,0.8,0.92,28.75,19.0,2.15,4.0,0.52,0.52,0.95,1.5,0.62
635,Dodie Dunson,5.2,1.0,1.5,0.4,1.2,0.4,0.0,0.8,31.0,22.3,1.6,4.8,0.34,0.44,1.0,1.2,0.82
640,Jonathan Laurent,5.1,0.4,2.9,1.1,1.8,0.4,0.1,1.1,30.0,16.8,1.8,3.9,0.45,0.5,1.2,1.6,0.74
641,Connor Atchley,5.07,0.5,3.42,1.35,2.08,0.5,1.32,0.8,34.0,17.85,1.85,3.98,0.44,0.51,0.8,1.2,0.68
642,Michael Lee,5.07,1.33,2.27,0.57,1.7,0.73,0.1,1.1,30.33,17.3,1.6,3.77,0.43,0.52,1.13,1.43,0.81
645,Daniel Batcho,5.05,0.85,4.3,1.4,2.9,0.35,1.0,1.05,28.0,17.15,1.85,3.1,0.62,0.62,1.2,2.05,0.6
646,Jamal Bieniemy,5.05,3.15,3.2,0.45,2.75,1.25,0.2,1.4,32.5,28.6,1.9,5.15,0.37,0.44,0.5,0.7,0.71
649,Corey Simms,5.0,1.1,3.67,1.53,2.17,0.57,0.23,1.1,27.67,21.97,1.8,4.07,0.44,0.45,1.3,2.2,0.58
650,Pawel Storozynski,5.0,1.0,3.1,1.0,2.1,0.7,0.2,1.5,21.0,17.7,1.9,4.6,0.41,0.41,1.2,2.0,0.62
651,Antonio Gordon,5.0,0.6,4.75,1.85,2.85,0.55,0.3,1.25,23.5,20.85,1.9,4.6,0.42,0.46,0.8,1.3,0.57
654,Keith Ramsey,5.0,1.1,4.25,1.75,2.5,1.1,0.95,1.15,36.0,20.3,2.05,3.5,0.59,0.61,0.8,1.45,0.5
655,Naadir Tharpe,4.97,2.93,1.3,0.13,1.17,0.5,0.0,1.4,34.33,18.1,1.67,4.33,0.36,0.44,0.8,1.0,0.74
656,Jacob Young,4.95,0.75,1.3,0.15,1.15,0.45,0.0,0.75,31.5,16.6,1.85,5.1,0.35,0.44,0.4,0.55,0.73
657,Damion Staple,4.95,0.4,3.75,1.4,2.35,0.95,0.45,0.95,32.0,19.9,2.05,3.95,0.52,0.52,0.85,1.75,0.48
658,Brady Morningstar,4.95,2.33,2.08,0.57,1.52,1.0,0.12,0.95,29.0,21.25,1.78,3.98,0.45,0.56,0.55,0.7,0.74
659,Kamari Murphy,4.95,0.65,5.1,1.75,3.4,0.35,0.9,1.15,33.0,22.0,2.05,4.05,0.5,0.5,0.8,1.5,0.54
660,Nate Butler,4.9,1.6,2.6,0.5,2.2,1.0,0.6,1.5,31.0,27.1,1.7,4.8,0.36,0.41,1.0,1.8,0.57
664,Rondel Walker,4.87,0.93,2.37,0.43,1.9,1.07,0.23,0.9,29.67,20.07,1.67,4.33,0.35,0.44,0.87,1.2,0.68
665,Mario Taybron,4.8,2.8,1.7,0.2,1.5,0.7,0.2,1.6,27.0,19.0,1.8,4.3,0.42,0.5,0.6,0.8,0.68
667,Rudi Williams,4.8,1.4,2.6,0.5,2.1,0.4,0.1,1.3,27.0,18.2,1.9,4.6,0.4,0.46,0.5,0.7,0.74
668,Jimmy Bell Jr.,4.8,0.5,5.2,2.4,2.8,0.5,0.4,1.3,34.0,18.5,1.5,2.7,0.55,0.55,1.8,3.0,0.61
669,Marcus Dove,4.8,1.23,3.92,1.35,2.58,1.22,0.88,1.18,26.25,23.35,1.75,3.45,0.58,0.6,1.1,1.58,0.68
672,Mitchell Solomon,4.72,0.78,4.6,2.33,2.3,0.5,0.82,1.15,33.0,18.3,1.68,3.3,0.49,0.51,1.23,1.6,0.72
673,Landen Lucas,4.7,0.52,5.2,1.82,3.4,0.32,0.68,1.02,31.25,16.02,1.78,2.92,0.59,0.59,1.12,1.8,0.61
674,Jeff Beverly,4.7,0.5,3.0,1.5,1.5,0.4,0.1,0.9,28.0,17.3,1.8,4.2,0.44,0.47,0.7,1.0,0.69
675,B.J. Walker,4.7,0.7,3.4,1.4,2.0,0.3,0.1,1.1,27.0,15.4,2.0,4.9,0.4,0.4,0.8,1.4,0.6
680,Kevin Young,4.67,0.48,4.52,2.13,2.4,0.48,0.48,0.93,33.0,17.22,1.82,3.55,0.51,0.51,1.03,1.73,0.52
681,Zoran Talley,4.65,1.05,2.5,0.55,2.0,0.3,0.25,0.7,22.0,17.15,2.05,4.3,0.53,0.54,0.4,0.65,0.58
683,Nigel Johnson,4.65,1.65,1.55,0.4,1.15,0.9,0.0,0.95,31.0,15.85,1.5,3.85,0.39,0.46,1.05,1.6,0.68
685,Michael Cobbins,4.64,0.42,4.5,1.32,3.18,0.5,1.26,1.0,21.0,20.48,1.9,3.66,0.42,0.42,0.8,1.36,0.61
690,Eddie Lampkin Jr.,4.57,0.7,4.33,2.1,2.23,0.53,0.37,0.9,22.33,15.57,1.9,3.37,0.52,0.52,0.77,1.5,0.47
692,Francisco Farabello,4.57,1.93,1.83,0.13,1.73,0.83,0.03,0.8,24.33,21.33,1.53,3.67,0.41,0.56,0.43,0.63,0.65
693,Jason Horton,4.55,3.53,2.25,0.35,1.9,1.3,0.05,1.85,29.5,26.55,1.48,4.18,0.36,0.44,0.85,1.45,0.58
695,Kevin Easley Jr.,4.5,0.8,3.7,1.0,2.7,0.2,0.2,1.0,26.0,19.5,1.6,4.1,0.39,0.45,0.8,1.1,0.75
698,Taryn Todd,4.5,1.3,1.5,0.3,1.2,0.5,0.2,1.3,26.0,17.6,1.7,4.0,0.41,0.5,0.5,0.9,0.56
699,Kendal Yancy,4.5,0.9,2.25,0.72,1.5,0.48,0.1,0.68,31.75,15.7,1.6,3.78,0.43,0.49,0.85,1.35,0.61
702,Andre Williams,4.4,0.6,5.6,2.2,3.5,0.8,2.7,1.3,32.0,26.7,1.8,3.7,0.49,0.49,0.8,2.3,0.33
703,Bradley Jackson,4.4,3.1,1.6,0.3,1.3,0.5,0.0,1.7,28.0,19.9,1.1,2.6,0.42,0.45,2.0,2.5,0.8
705,Kenneth Willingham,4.4,2.8,1.5,0.2,1.3,0.3,0.0,1.5,22.0,17.4,1.6,4.5,0.36,0.46,0.1,0.5,0.3
708,Carlton Dotson,4.4,0.6,2.6,1.0,1.6,0.6,0.4,0.8,28.0,15.6,1.7,4.4,0.38,0.44,0.6,0.6,0.89
710,Corey McIntosh,4.4,2.5,1.8,0.2,1.5,0.6,0.0,2.0,31.0,24.1,1.2,3.4,0.36,0.4,1.7,2.2,0.79
711,Tre Jackson,4.37,1.1,1.8,0.23,1.57,0.93,0.1,0.9,25.0,20.57,1.53,4.4,0.35,0.47,0.27,0.4,0.78
713,Jay-R Strowbridge,4.35,1.5,1.45,0.3,1.15,0.25,0.0,1.0,30.5,18.9,1.35,3.6,0.39,0.5,0.8,1.05,0.75
714,Dillon Mitchell,4.3,0.4,3.9,1.4,2.5,0.6,0.3,0.6,38.0,17.5,2.0,3.1,0.64,0.64,0.4,1.0,0.4
717,Jamarius Burton,4.3,1.2,1.8,0.7,1.1,0.8,0.1,1.1,23.0,19.0,1.7,4.1,0.4,0.46,0.6,0.8,0.74
720,Johnnie Gilbert,4.27,0.6,4.13,1.77,2.4,0.57,1.07,0.9,31.0,20.0,1.67,3.37,0.51,0.51,0.83,1.73,0.51
721,Ron Anderson,4.25,0.8,4.45,2.2,2.25,0.55,0.3,0.75,32.0,15.4,1.5,2.85,0.54,0.54,1.15,2.35,0.48
723,Dash Harris,4.22,3.15,2.48,0.35,2.15,1.17,0.05,1.75,31.0,24.42,1.38,4.25,0.32,0.37,0.95,1.88,0.53
725,Drake Beranek,4.2,0.9,2.4,0.3,2.2,0.6,0.1,1.0,32.0,17.6,1.5,3.5,0.42,0.5,0.7,0.9,0.82
734,Charles Richardson,4.1,3.32,2.42,0.22,2.2,1.0,0.02,1.58,29.5,23.38,1.2,3.08,0.38,0.46,1.3,1.65,0.73
735,Martavious Irving,4.1,1.33,1.38,0.35,1.05,0.55,0.05,0.85,32.5,16.32,1.48,3.75,0.38,0.46,0.55,0.88,0.64
737,Justin Williams,4.1,0.5,3.55,1.45,2.1,0.1,0.25,0.95,28.0,15.7,1.55,3.45,0.46,0.46,0.95,1.65,0.54
745,Carl Marshall,4.0,0.8,1.1,0.5,0.6,0.6,0.0,1.6,29.0,25.4,1.4,3.0,0.46,0.56,0.7,1.0,0.7
752,Andre Gilbert,3.9,1.6,2.5,1.0,1.5,0.5,0.1,1.4,27.0,17.7,1.4,3.9,0.36,0.42,0.7,1.1,0.62
753,Dale Bonner,3.9,2.1,1.2,0.4,0.8,1.15,0.1,1.0,30.0,18.35,1.25,3.2,0.39,0.46,0.95,1.35,0.74
757,Jake Lindsey,3.87,2.83,2.1,0.4,1.7,0.7,0.3,1.0,34.33,19.57,1.43,3.27,0.44,0.49,0.57,0.83,0.68
761,Gary Franklin,3.8,1.5,1.03,0.13,0.83,0.4,0.0,0.87,34.0,16.67,1.2,3.47,0.34,0.48,0.5,0.7,0.52
762,Mikey Marshall,3.8,1.2,2.1,0.95,1.2,0.7,0.45,0.85,31.0,16.05,1.4,2.7,0.53,0.57,0.6,0.85,0.74
763,Corey Herring,3.8,0.8,2.15,1.3,0.85,0.55,0.1,1.8,20.5,16.4,1.4,3.4,0.22,0.23,0.9,1.4,0.56
764,Darrion Strong-Moore,3.8,1.4,1.1,0.1,1.0,0.2,0.0,1.1,29.0,15.1,1.4,3.8,0.38,0.48,0.2,0.4,0.54
767,Flo Thamba,3.78,0.3,3.72,1.56,2.12,0.3,0.68,0.78,30.0,15.16,1.26,2.34,0.54,0.54,1.22,2.04,0.59
769,Marlon Pompey,3.75,0.78,2.42,1.15,1.25,0.52,0.5,1.18,25.25,15.2,1.33,2.45,0.59,0.59,1.12,1.92,0.51
770,Dogus Balbay,3.73,3.07,2.73,0.87,1.87,1.0,0.4,1.37,32.33,20.57,1.57,3.1,0.5,0.5,0.67,1.27,0.51
775,Ishmail Wainright,3.68,1.93,3.15,1.1,2.03,0.8,0.2,1.05,33.0,18.2,1.3,3.08,0.42,0.47,0.68,1.02,0.66
779,Naji Hibbert,3.63,1.07,1.93,0.37,1.6,0.47,0.07,0.83,31.0,17.5,1.17,3.47,0.34,0.41,0.77,1.23,0.6
782,Randy Onwuasor,3.55,1.25,2.0,0.6,1.4,0.75,0.15,1.5,31.0,15.4,1.15,3.45,0.33,0.36,1.05,1.65,0.64
783,"Jamal Williams,",3.55,1.15,1.55,0.35,1.25,0.4,0.05,0.9,28.5,15.6,1.1,3.4,0.32,0.39,0.8,1.15,0.73
785,Jevon Thomas,3.5,2.95,2.5,0.6,1.85,0.85,0.0,1.65,26.0,21.05,1.15,3.55,0.31,0.34,1.1,2.45,0.44
799,Jordan Green,3.4,1.2,1.7,0.4,1.4,0.7,0.0,1.3,31.0,16.3,1.3,3.2,0.4,0.44,0.6,1.0,0.58
801,Lamar Washington,3.4,1.8,1.8,0.2,1.5,0.9,0.2,1.4,32.0,15.3,1.1,2.5,0.42,0.47,1.0,1.4,0.73
804,Devon Thomas,3.35,2.05,1.75,0.35,1.45,0.75,0.05,1.0,32.0,17.6,1.3,2.9,0.45,0.48,0.55,0.85,0.63
807,Mamadou Diene,3.3,0.28,4.05,1.6,2.45,0.25,1.55,0.95,25.25,17.52,1.25,2.22,0.6,0.6,0.77,1.45,0.51
811,Tyree Griffin,3.3,2.5,2.2,0.45,1.8,0.55,0.0,1.2,31.0,18.8,0.95,2.95,0.31,0.36,1.15,1.55,0.74
815,Dramane Diarra,3.25,0.25,3.25,1.65,1.6,0.35,0.95,1.05,22.0,17.3,1.25,2.85,0.42,0.42,0.7,1.1,0.63
817,Gabe Osabuohien,3.23,1.87,4.6,1.83,2.77,1.27,0.43,1.37,29.33,18.07,1.07,2.8,0.37,0.38,1.03,2.13,0.48
818,Josh Kroenke,3.2,1.35,1.8,0.6,1.2,0.35,0.05,0.8,29.5,16.85,0.95,2.25,0.41,0.6,0.5,0.8,0.67
831,Daylen Robinson,3.1,1.9,1.3,0.2,1.1,0.9,0.0,1.8,30.0,16.5,1.0,3.7,0.28,0.31,0.8,1.2,0.69
841,Biggie Minnis,3.1,1.4,2.3,0.3,2.0,0.7,0.1,2.2,26.0,16.2,1.1,2.8,0.38,0.38,0.9,1.6,0.58
844,Chris Colvin,3.0,1.9,1.1,0.3,0.8,0.4,0.1,2.0,29.0,15.5,1.0,3.6,0.28,0.3,0.9,1.7,0.52
854,Sean Haluska,2.95,0.85,1.05,0.05,1.0,0.3,0.25,0.45,31.0,16.1,1.0,3.0,0.34,0.41,0.45,0.6,0.77
898,Roscoe Biggers,2.6,2.8,1.9,0.5,1.4,1.0,0.0,1.8,28.0,19.3,0.9,2.5,0.34,0.4,0.6,1.0,0.61
902,Chris Walker,2.6,1.12,1.88,0.6,1.27,0.45,0.1,1.1,26.25,15.55,0.75,1.98,0.38,0.46,0.75,1.23,0.57
918,Mylik Wilson,2.5,1.7,1.7,0.3,1.4,1.2,0.5,0.8,32.0,15.2,1.0,2.2,0.44,0.45,0.5,0.8,0.63
921,Kevin Noreen,2.5,0.75,3.55,1.65,1.9,0.45,0.4,0.7,32.0,16.85,0.75,1.55,0.51,0.55,0.8,1.2,0.67
934,Hans Brase,2.4,0.6,3.8,0.7,3.1,0.2,0.4,0.7,21.0,15.4,0.8,2.6,0.3,0.34,0.6,0.8,0.76
957,Philip Jurick,2.2,0.5,5.35,1.8,3.55,0.2,1.4,0.9,30.0,16.9,1.0,1.65,0.64,0.64,0.2,0.55,0.37
986,Ross Marsden,2.0,0.6,2.15,0.7,1.45,0.3,0.25,0.35,25.0,16.15,0.9,1.55,0.61,0.62,0.2,0.45,0.42
