,player,pts,ast,trb,orb,drb,stl,blk,tov,g,mp,fg,fga,fg%,efg%,ft,fta,ft%
445,Devin Vassell,8.6,1.1,3.3,0.85,2.5,0.95,0.65,0.6,31.5,19.75,3.2,6.7,0.46,0.56,1.1,1.5,0.71
446,Jake Layman,8.6,0.9,4.1,1.1,3.0,0.85,0.7,1.1,35.0,25.85,2.9,7.35,0.4,0.49,1.35,1.85,0.71
447,Jalen Cone,8.6,0.8,1.1,0.1,0.95,0.3,0.05,0.85,23.5,19.15,2.75,7.25,0.38,0.54,0.85,1.0,0.87
448,Dewan Hernandez,8.6,0.3,4.9,1.7,3.15,0.45,0.9,1.15,32.0,21.6,3.5,6.25,0.55,0.55,1.6,2.4,0.67
449,Braian Angola-Rodas,8.55,2.1,2.75,0.6,2.15,0.85,0.2,1.3,34.5,19.65,2.7,6.35,0.43,0.53,1.9,2.35,0.81
450,Austin Arians,8.5,1.1,1.9,0.5,1.4,0.5,0.1,0.6,33.0,22.8,2.8,6.1,0.47,0.62,1.0,1.1,0.89
451,Gary Forbes,8.5,1.2,4.05,1.35,2.65,0.8,0.8,1.85,30.0,22.9,3.35,7.5,0.45,0.49,1.2,2.2,0.55
452,Matt Farrell,8.48,3.25,1.4,0.18,1.23,0.68,0.05,1.42,27.5,21.92,2.8,6.78,0.36,0.45,1.4,1.67,0.84
453,L.D. Williams,8.45,1.33,4.05,1.52,2.55,1.15,0.25,1.62,29.75,28.0,3.12,6.8,0.46,0.5,1.68,2.68,0.63
454,Sean Mosley,8.43,2.05,4.4,1.5,2.9,1.12,0.38,1.62,33.0,26.1,2.8,6.7,0.42,0.46,2.25,2.82,0.78
455,Vytas Danelius,8.43,0.83,5.47,2.17,3.23,0.47,0.5,1.57,29.67,22.73,2.9,6.43,0.44,0.5,1.93,2.63,0.7
456,Trent Forrest,8.43,3.35,4.12,1.02,3.1,1.65,0.32,1.92,34.25,25.45,2.88,6.22,0.47,0.48,2.48,3.28,0.74
457,Trevor Harvey,8.4,0.4,5.1,2.0,3.0,1.1,1.2,1.2,29.0,18.4,3.3,5.6,0.59,0.59,1.8,3.2,0.58
458,Isaiah Mucius,8.4,0.75,4.2,1.27,2.92,0.55,0.32,1.23,29.25,24.32,3.08,7.65,0.4,0.47,1.17,1.78,0.66
459,Rion Brown,8.38,1.05,3.15,0.82,2.3,0.5,0.08,0.92,34.0,23.6,2.82,6.9,0.4,0.5,1.48,1.95,0.74
460,Jamaal Levy,8.37,1.87,7.2,2.77,4.47,1.07,0.83,1.83,31.67,29.2,3.23,6.4,0.5,0.53,1.57,2.8,0.56
461,Shamari Spears,8.35,0.95,5.35,2.25,3.1,0.55,0.25,1.75,29.5,24.25,3.1,6.0,0.52,0.52,2.2,2.95,0.73
462,Mamadi Diane,8.35,1.0,3.4,1.18,2.25,0.68,0.48,1.35,29.75,24.05,3.0,7.35,0.4,0.47,1.35,1.85,0.74
463,DeMarr Langford Jr.,8.33,1.8,3.93,1.27,2.63,0.87,0.27,1.67,24.33,29.47,3.13,7.1,0.44,0.45,1.87,2.63,0.71
464,Landon Milbourne,8.32,0.6,3.6,1.62,1.98,0.7,0.75,1.32,29.25,22.02,3.18,6.75,0.44,0.46,1.6,2.15,0.71
465,Zach Peacock,8.3,0.9,3.92,1.52,2.4,0.9,0.42,1.5,30.5,21.75,3.18,6.6,0.48,0.51,1.58,2.17,0.72
466,Rodney Purvis,8.3,1.3,2.4,0.7,1.7,0.6,0.1,1.5,35.0,25.6,3.1,7.1,0.44,0.5,1.2,2.3,0.51
467,Dariq Whitehead,8.3,1.0,2.4,0.5,2.0,0.8,0.2,1.4,28.0,20.6,3.0,7.0,0.42,0.53,0.8,1.0,0.79
468,James Karnik,8.3,0.7,5.4,2.2,3.2,0.55,0.45,1.2,23.5,21.6,3.25,6.5,0.5,0.52,1.5,2.0,0.75
469,Cameron Corhen,8.3,0.5,3.5,1.6,1.9,0.4,0.3,1.2,32.0,23.8,3.1,5.7,0.55,0.57,1.8,2.3,0.79
470,James Dews,8.28,1.25,2.58,0.57,1.98,0.8,0.12,0.8,32.5,24.28,3.05,7.3,0.4,0.49,0.92,1.18,0.75
471,D.J. Harvey,8.25,0.65,3.55,0.75,2.8,0.6,0.35,1.05,24.0,22.05,2.85,7.25,0.39,0.46,1.6,2.3,0.68
472,Braxton Beverly,8.25,2.55,1.72,0.3,1.4,0.92,0.0,1.08,30.25,28.05,2.72,6.98,0.39,0.52,1.05,1.42,0.75
473,Jae'lyn Withers,8.23,0.63,5.87,1.47,4.4,0.77,0.4,1.63,27.0,22.97,3.03,6.5,0.46,0.52,1.4,2.0,0.69
474,Jeremis Smith,8.18,1.58,6.4,2.35,4.05,1.18,0.35,1.55,26.5,24.12,2.92,5.65,0.5,0.51,2.28,3.9,0.59
475,Caleb Martin,8.15,1.05,3.8,0.8,2.9,0.6,0.45,1.1,34.5,23.45,2.7,7.05,0.37,0.47,1.2,1.8,0.68
476,Cameron Hildreth,8.15,2.0,4.1,0.8,3.3,0.9,0.15,1.65,32.5,22.45,2.85,6.15,0.46,0.5,1.95,2.65,0.72
477,Ryan Kelly,8.12,1.0,3.88,1.18,2.7,0.6,1.1,0.85,31.5,20.35,2.7,5.82,0.44,0.51,1.9,2.38,0.77
478,Trey McKinney-Jones,8.1,1.5,3.45,0.5,2.95,0.75,0.05,1.1,34.5,27.2,2.8,6.4,0.44,0.55,1.05,1.35,0.79
479,Ed Nelson,8.1,0.8,6.5,2.0,4.5,1.1,0.6,1.6,31.0,25.3,3.1,7.6,0.4,0.4,2.0,2.8,0.7
481,Juwan Durham,8.07,0.83,4.67,1.5,3.17,0.5,2.1,0.9,28.33,18.93,3.27,5.57,0.58,0.58,1.53,2.2,0.7
482,Anthony Lawrence Jr.,8.07,1.98,4.72,1.0,3.7,1.1,0.62,1.5,32.5,25.48,2.78,6.1,0.46,0.55,1.4,1.98,0.69
483,Storm Murphy,8.0,2.9,1.9,0.3,1.7,0.4,0.0,1.6,36.0,26.9,3.0,6.9,0.43,0.54,0.6,0.8,0.75
484,Charles Mitchell,7.98,0.42,7.1,2.98,4.12,0.4,0.45,1.65,34.25,20.42,3.4,6.58,0.52,0.52,1.2,2.2,0.53
485,Hunter Tyson,7.98,0.78,4.66,0.8,3.82,0.56,0.22,0.72,28.0,19.76,2.7,5.94,0.42,0.52,1.4,1.78,0.75
486,Daniel Miller,7.95,1.45,6.48,2.08,4.42,1.0,2.28,1.48,31.5,28.75,3.32,6.32,0.52,0.52,1.23,2.05,0.62
487,Raymond Spalding,7.93,0.87,6.17,2.23,3.93,1.0,1.1,1.3,33.33,21.43,3.23,5.83,0.56,0.57,1.37,2.47,0.56
488,Milton Jennings,7.9,1.02,4.97,1.45,3.52,0.75,0.65,1.78,30.75,21.78,2.92,6.95,0.41,0.46,1.4,2.05,0.67
489,Ari Stewart,7.9,0.7,3.8,0.95,2.85,0.35,0.1,1.8,30.5,20.95,2.9,7.7,0.38,0.46,0.9,1.15,0.72
490,Nick Honor,7.9,2.3,1.35,0.3,1.0,1.05,0.05,0.95,28.5,24.35,2.8,7.1,0.39,0.49,0.95,1.15,0.82
491,Isma'Il Muhammad,7.87,1.53,4.53,1.73,2.8,1.1,0.23,1.87,32.67,20.5,3.13,6.47,0.48,0.49,1.53,3.17,0.49
492,Solomon Alabi,7.87,0.27,4.6,1.8,2.8,0.4,1.83,1.53,25.67,19.07,3.07,5.8,0.52,0.52,1.8,2.43,0.68
493,Dallan Coleman,7.85,0.95,2.4,0.4,2.0,0.85,0.2,0.95,32.0,27.4,2.55,6.75,0.38,0.5,1.1,1.6,0.7
494,Tanner Smith,7.82,2.55,3.65,0.78,2.88,1.27,0.28,1.8,31.75,24.98,2.62,6.12,0.43,0.5,1.62,2.28,0.71
495,Braxton Key,7.8,1.4,6.35,1.5,4.8,1.05,0.6,1.25,32.5,26.7,2.8,6.55,0.43,0.47,1.6,2.55,0.66
496,Manu Lecomte,7.8,2.05,1.75,0.5,1.25,0.55,0.0,1.45,35.5,25.2,2.5,5.85,0.43,0.52,1.7,2.05,0.82
497,Olu Babalola,7.8,1.33,4.0,1.67,2.37,1.1,0.3,2.07,28.33,23.5,2.5,6.63,0.38,0.44,2.03,2.87,0.71
498,Dwayne Sutton,7.8,1.4,6.37,1.93,4.4,0.83,0.47,1.0,33.67,26.03,2.63,5.7,0.46,0.54,1.57,2.2,0.71
499,Amile Jefferson,7.78,0.98,6.86,2.74,4.14,0.68,0.96,1.06,30.0,23.34,3.1,4.88,0.62,0.62,1.62,2.86,0.57
500,Mfon Udofia,7.7,2.2,2.68,0.75,1.92,0.78,0.05,1.88,32.0,25.58,2.58,6.88,0.38,0.44,1.62,2.52,0.62
501,Olivier Sarr,7.7,0.6,5.83,2.0,3.83,0.37,0.97,1.4,28.33,21.17,2.63,5.47,0.45,0.47,2.4,3.3,0.69
502,Jesse Edwards,7.7,0.65,5.28,1.78,3.5,0.75,1.6,0.98,23.75,19.08,3.0,4.7,0.64,0.64,1.72,2.6,0.67
503,Ben Lammers,7.68,1.1,5.7,1.8,3.9,0.75,1.82,0.98,31.0,23.02,3.15,6.22,0.52,0.52,1.38,2.0,0.61
504,Adrian Joseph,7.68,0.65,3.72,1.05,2.7,0.45,0.32,1.0,29.25,22.3,2.85,6.82,0.42,0.51,0.68,0.92,0.74
505,Patrick Heckmann,7.68,1.65,3.0,0.65,2.33,0.75,0.25,1.75,29.5,22.68,2.45,5.35,0.46,0.54,1.82,2.45,0.76
506,Luke Schenscher,7.67,0.8,5.67,2.03,3.6,0.57,1.33,1.67,33.33,21.9,3.17,5.9,0.53,0.53,1.3,2.0,0.62
507,Cedric Simmons,7.65,1.1,4.05,1.25,2.85,0.45,1.8,1.25,31.5,18.75,2.7,4.75,0.55,0.55,2.3,3.45,0.61
508,Jordan Roper,7.65,1.88,1.8,0.35,1.4,0.88,0.05,1.15,31.75,23.58,2.65,7.12,0.38,0.45,1.25,1.6,0.75
509,Lance Hurdle,7.65,2.65,1.85,0.35,1.5,0.6,0.05,1.65,32.5,24.1,2.25,6.75,0.33,0.4,2.25,2.9,0.77
510,Jalen Hudson,7.65,0.9,2.15,0.65,1.5,0.55,0.2,1.5,33.5,18.35,2.65,6.15,0.44,0.49,1.7,2.6,0.66
511,CJ Felder,7.65,0.75,4.9,1.3,3.65,0.75,1.35,1.4,25.0,24.15,2.85,6.4,0.45,0.49,1.3,2.05,0.63
512,Denis Clemente,7.65,2.7,1.9,0.6,1.3,0.75,0.05,1.75,30.5,23.35,2.8,7.25,0.38,0.45,0.95,1.45,0.67
513,Nike Sibande,7.65,1.35,3.55,0.65,2.9,0.4,0.15,1.2,25.0,21.15,2.65,6.3,0.42,0.52,1.2,1.75,0.66
514,Cornelius Hudson,7.65,1.25,3.2,0.6,2.6,0.85,0.2,1.6,26.0,22.5,2.35,6.65,0.35,0.44,1.7,2.45,0.71
515,Sean Williams,7.6,0.8,5.15,1.75,3.4,0.95,3.5,1.6,21.0,24.75,2.7,4.9,0.55,0.55,2.2,3.35,0.61
516,Ryan Murphy,7.6,1.2,1.9,0.5,1.5,0.9,0.1,1.2,30.0,24.5,2.7,7.5,0.36,0.46,0.8,1.0,0.83
517,Chris Jones,7.58,1.9,2.62,0.82,1.78,0.7,0.18,1.22,31.0,23.38,2.6,6.18,0.43,0.49,1.64,2.36,0.69
518,Mamadi Diakite,7.58,0.3,4.2,1.23,2.98,0.48,1.18,1.05,33.5,21.05,3.0,5.75,0.54,0.55,1.38,1.9,0.69
519,Jairus Hamilton,7.55,0.85,4.15,1.1,3.05,0.4,0.2,1.65,27.0,23.25,2.8,6.65,0.41,0.48,1.15,1.6,0.71
520,Robert Brown,7.55,2.0,2.25,0.4,1.85,0.7,0.3,1.95,32.0,24.8,2.75,8.0,0.35,0.41,1.1,1.8,0.63
521,Mitchell Wilbekin,7.52,1.48,2.02,0.3,1.75,0.78,0.05,0.72,29.75,26.88,2.3,6.3,0.36,0.5,1.25,1.52,0.82
522,Anthony King,7.52,0.82,7.8,3.02,4.78,0.7,2.02,1.12,26.25,26.85,2.92,5.8,0.51,0.51,1.62,2.58,0.61
523,Marek Dolezaj,7.52,2.28,4.95,1.72,3.28,1.08,0.75,1.52,32.75,29.45,2.6,4.9,0.54,0.55,2.2,2.9,0.73
525,Louis Hinnant,7.5,4.6,2.8,0.6,2.2,0.9,0.3,2.1,36.0,32.7,2.5,5.2,0.48,0.6,1.3,1.9,0.69
526,Andrew Brackman,7.5,0.75,3.5,1.3,2.2,0.3,1.0,1.05,33.5,18.85,2.45,5.0,0.49,0.54,2.1,2.65,0.78
527,Travis Garrison,7.48,0.62,5.03,2.08,2.9,0.45,1.05,1.12,31.25,19.05,2.65,6.12,0.44,0.46,1.88,2.55,0.73
528,Reece Beekman,7.47,4.5,3.23,0.37,2.87,1.7,0.53,1.4,30.67,32.37,2.77,6.57,0.41,0.46,1.4,1.77,0.77
529,Kyle Visser,7.45,0.48,3.95,1.67,2.28,0.5,0.92,1.18,31.75,16.52,2.72,4.88,0.54,0.54,2.0,3.28,0.61
530,Ty Outlaw,7.45,0.6,4.0,0.65,3.4,0.4,0.35,0.55,34.0,23.6,2.5,5.3,0.47,0.66,0.45,0.65,0.75
531,Anthony Harris,7.45,2.25,1.57,0.43,1.13,0.53,0.03,1.73,20.5,19.73,2.67,6.43,0.44,0.5,1.3,1.68,0.76
532,Dre Davis,7.45,0.95,3.1,1.55,1.6,0.6,0.4,1.55,25.0,24.45,2.7,6.5,0.41,0.45,1.6,2.1,0.75
534,Ben Vander Plas,7.4,1.4,4.6,1.0,3.7,0.8,0.4,0.7,29.0,24.8,2.7,6.4,0.41,0.5,1.0,1.9,0.51
535,Nysier Brooks,7.4,0.8,5.8,2.4,3.4,0.6,1.0,1.4,27.0,27.4,2.8,5.4,0.52,0.52,1.9,2.9,0.64
536,Cam Hayes,7.4,2.6,2.35,0.3,2.1,1.05,0.05,1.7,27.5,22.25,2.6,7.2,0.36,0.43,1.25,1.65,0.75
537,Brian Asbury,7.38,1.1,4.1,1.52,2.6,0.82,0.38,1.12,32.5,21.75,2.52,5.98,0.38,0.43,1.75,2.28,0.72
538,Michael Joiner,7.35,1.7,3.9,1.4,2.45,1.1,0.45,1.8,31.0,24.55,2.9,6.0,0.48,0.55,0.75,1.35,0.57
539,Cameron Bennerman,7.35,1.08,2.25,0.88,1.4,0.68,0.15,1.08,29.5,19.7,2.6,5.45,0.48,0.56,1.22,1.55,0.7
540,Frank Howard,7.35,3.25,2.12,0.4,1.68,1.25,0.18,2.0,32.75,23.0,2.55,6.98,0.34,0.41,1.25,1.85,0.65
541,Jay Huff,7.32,0.57,4.32,1.18,3.18,0.3,1.62,0.8,25.25,17.52,2.92,4.92,0.61,0.67,0.88,1.32,0.67
542,Dimitri Batten,7.3,1.2,2.8,0.4,2.4,1.1,0.2,1.3,32.0,25.6,2.5,5.5,0.46,0.54,1.3,2.2,0.62
543,Malik Osborne,7.3,0.57,5.43,1.83,3.63,0.73,0.4,0.67,24.0,22.4,2.33,5.47,0.43,0.51,1.73,2.2,0.75
544,Kammeon Holsey,7.28,0.75,4.32,1.98,2.35,0.42,0.3,1.65,31.25,19.73,2.98,5.38,0.54,0.54,1.3,2.22,0.57
545,Raiquan Gray,7.27,1.47,4.17,1.03,3.13,1.03,0.53,1.63,30.0,19.37,2.6,5.57,0.45,0.48,1.8,2.43,0.73
546,Gabe DeVoe,7.22,1.48,2.8,0.55,2.3,0.78,0.2,1.18,29.5,21.58,2.53,6.5,0.36,0.45,0.82,1.18,0.67
547,Matt Causey,7.2,3.7,1.5,0.3,1.2,1.0,0.0,2.4,30.0,17.9,2.4,5.7,0.42,0.53,1.2,1.6,0.76
548,Andre Dawkins,7.2,0.48,1.6,0.22,1.35,0.45,0.12,0.62,35.5,17.42,2.33,5.42,0.43,0.58,0.88,1.15,0.77
549,Chase Hunter,7.18,2.2,1.98,0.28,1.72,0.55,0.15,1.35,24.25,22.05,2.52,6.32,0.39,0.45,1.35,1.78,0.72
550,Kendall Marshall,7.15,8.0,2.35,0.2,2.15,1.15,0.15,2.65,36.5,28.8,2.5,5.6,0.44,0.5,1.55,2.25,0.69
551,Isaiah Hicks,7.12,0.65,3.52,1.42,2.1,0.3,0.52,1.02,37.75,15.88,2.7,4.75,0.54,0.54,1.72,2.42,0.68
552,Melvin Scott,7.1,1.6,2.1,0.37,1.67,0.93,0.17,1.2,33.67,22.47,2.33,6.07,0.39,0.52,0.83,1.2,0.66
553,A.J. Turner,7.1,2.3,3.45,0.5,3.0,0.75,0.3,0.85,29.5,29.2,2.5,6.55,0.38,0.47,0.85,1.3,0.68
555,Rod Hall,7.07,3.0,2.15,0.4,1.75,0.68,0.1,1.72,32.25,28.48,2.4,5.62,0.43,0.46,1.92,2.78,0.68
556,Trent Strickland,7.05,0.98,3.88,1.4,2.48,0.5,0.18,1.25,31.5,19.75,2.45,5.25,0.46,0.5,1.65,2.5,0.67
557,Dexter Strickland,7.05,2.62,2.28,0.55,1.72,1.15,0.1,1.48,32.0,24.08,2.58,5.48,0.47,0.49,1.78,2.6,0.68
558,David Noel III,7.02,1.98,4.45,1.75,2.75,1.08,0.45,1.78,31.75,23.45,2.78,5.2,0.54,0.58,1.0,1.62,0.58
559,Chris Hobbs,7.0,0.7,5.45,2.35,3.1,0.65,0.4,1.7,28.0,24.7,2.75,5.45,0.5,0.5,1.45,2.6,0.56
560,Leslie McDonald,7.0,0.98,1.92,0.6,1.35,0.4,0.1,0.78,31.25,17.75,2.38,6.48,0.36,0.45,1.0,1.48,0.7
561,Derrick Byars,7.0,1.0,3.15,1.1,2.05,0.65,0.2,1.35,31.0,20.9,2.55,5.65,0.46,0.54,0.95,1.45,0.66
562,Deandre Burnett,7.0,0.6,2.0,0.5,1.5,0.5,0.1,0.9,28.0,17.4,2.3,6.4,0.36,0.43,1.4,1.9,0.74
563,Michael Drum,7.0,1.5,2.0,0.55,1.5,0.75,0.0,1.45,32.0,22.7,2.05,4.85,0.43,0.53,1.8,2.15,0.82
564,Steffon Mitchell,6.98,2.25,8.05,2.7,5.3,1.45,1.05,1.2,27.0,31.85,2.2,5.03,0.44,0.48,2.0,3.47,0.57
566,Sheldon Jeter,6.97,0.93,4.87,1.67,3.17,0.63,0.7,0.97,32.33,20.6,2.63,5.53,0.48,0.52,1.27,1.7,0.72
567,Damarcus Harrison,6.97,1.2,2.8,0.53,2.23,0.67,0.2,1.07,32.67,22.5,2.43,6.5,0.38,0.44,1.17,1.53,0.75
568,Trey Wertz,6.9,2.53,2.47,0.2,2.3,0.53,0.07,1.4,29.0,25.37,2.33,6.07,0.38,0.49,1.0,1.23,0.81
569,Tyler Cavanaugh,6.9,0.6,3.15,1.0,2.2,0.2,0.25,1.35,32.0,18.95,2.1,5.65,0.37,0.42,2.15,2.75,0.77
571,Jared Hamilton,6.9,0.7,2.3,0.9,1.45,0.8,0.25,0.75,22.5,24.8,2.6,6.25,0.42,0.46,1.15,1.7,0.66
572,Malik Williams,6.9,0.56,5.72,1.74,4.0,0.64,0.58,0.92,24.4,18.66,2.48,5.98,0.42,0.48,1.22,2.0,0.59
574,Casey Morsell,6.85,0.75,2.75,0.78,2.0,0.78,0.3,0.7,29.25,24.02,2.45,6.45,0.37,0.45,0.77,1.1,0.74
575,Deivon Smith,6.85,2.85,4.5,1.1,3.35,0.95,0.45,1.55,24.0,22.25,2.95,7.35,0.4,0.42,0.6,1.15,0.52
576,Mike Tobey,6.85,0.38,4.05,1.6,2.38,0.22,0.73,0.78,34.5,16.2,2.88,5.45,0.53,0.54,1.02,1.48,0.71
577,Uche Echefu,6.82,0.45,4.55,1.35,3.2,0.65,0.52,1.48,32.75,19.98,2.2,5.0,0.44,0.49,1.98,2.48,0.74
578,Sammy Zeglinski,6.8,2.5,2.76,0.34,2.44,1.16,0.16,1.66,24.2,23.72,2.34,6.48,0.35,0.44,0.66,1.04,0.54
579,Shakeel Moore,6.8,1.7,2.5,0.4,2.2,1.4,0.3,1.7,25.0,18.6,2.7,6.1,0.44,0.51,0.6,1.2,0.52
580,Phil Cofer,6.76,0.42,3.4,0.98,2.44,0.28,0.26,1.0,26.6,20.46,2.48,5.38,0.47,0.51,1.26,1.84,0.67
581,Tony Chennault,6.75,2.35,2.85,0.7,2.1,0.7,0.0,2.3,23.0,23.85,2.45,6.95,0.35,0.36,1.55,2.45,0.61
582,Kenny Williams,6.75,2.08,2.82,0.9,1.9,0.72,0.28,0.98,32.25,22.22,2.42,5.52,0.42,0.49,0.82,1.18,0.78
583,J.P. Tokoto,6.73,2.7,4.37,1.43,2.93,1.2,0.3,1.67,35.67,22.13,2.67,5.73,0.47,0.48,1.2,2.23,0.5
584,Brandon Huntley-Hatfield,6.7,0.6,5.4,1.6,3.8,0.6,0.8,1.9,24.0,25.6,2.5,5.3,0.47,0.49,1.5,2.0,0.75
585,Isaac McKneely,6.7,0.7,2.2,0.2,2.0,0.4,0.1,0.6,33.0,21.5,2.3,5.5,0.42,0.56,0.5,0.7,0.71
586,Calvin Baker,6.67,2.37,2.03,0.4,1.63,0.8,0.13,1.67,28.67,22.13,2.43,6.27,0.37,0.43,1.07,1.43,0.72
587,Deividas Dulkys,6.65,1.08,2.15,0.62,1.55,1.05,0.38,1.2,32.75,21.22,2.25,5.92,0.38,0.5,0.55,0.8,0.71
588,Montay Brandon,6.65,1.45,3.82,1.15,2.7,0.72,0.2,1.65,33.75,25.9,2.3,4.92,0.45,0.47,1.85,3.05,0.58
589,Akil Mitchell,6.6,1.08,5.82,1.65,4.18,0.85,0.38,1.12,33.25,23.32,2.6,5.1,0.49,0.49,1.35,2.43,0.54
590,Cheyenne Moore,6.6,1.6,2.5,0.8,1.8,0.9,0.3,1.8,32.0,19.5,2.3,6.4,0.36,0.46,0.8,0.9,0.83
592,Jerai Grant,6.6,0.57,4.2,2.02,2.17,0.62,1.52,1.0,31.75,17.58,2.5,4.28,0.58,0.58,1.55,2.5,0.58
593,Federiko Federiko,6.6,0.5,5.3,2.5,2.9,0.4,1.7,0.9,35.0,23.4,2.7,4.0,0.67,0.67,1.3,1.9,0.65
594,Chris Bell,6.6,0.4,1.8,0.2,1.6,0.2,0.3,0.8,30.0,20.0,2.4,6.0,0.4,0.51,0.5,0.7,0.8
595,Adrian Bowie,6.58,2.1,2.42,0.72,1.72,0.95,0.18,1.4,33.75,19.27,2.38,5.08,0.48,0.53,1.38,2.0,0.64
596,Devon Hall,6.57,1.95,2.98,0.32,2.68,0.57,0.12,0.85,32.0,23.0,2.25,5.4,0.41,0.48,1.15,1.48,0.72
597,Kyle Sturdivant,6.57,2.2,1.9,0.17,1.73,0.6,0.1,1.17,30.33,20.33,2.37,5.83,0.41,0.47,1.03,1.43,0.75
598,Harvey Hale,6.55,1.02,1.98,0.35,1.6,0.85,0.08,1.2,31.0,18.75,2.0,5.78,0.35,0.44,1.48,1.88,0.79
599,Ismael Massoud,6.55,0.4,2.7,0.45,2.25,0.35,0.2,1.1,26.5,16.9,2.05,5.8,0.36,0.48,1.05,1.4,0.75
600,Jamie Skeen,6.55,0.9,4.35,1.8,2.55,0.65,0.5,1.35,30.0,21.4,2.1,5.0,0.42,0.52,1.35,2.15,0.61
601,Samuell Williamson,6.53,0.87,4.77,1.33,3.43,0.37,0.13,1.27,26.33,20.27,2.63,5.6,0.47,0.49,0.97,1.5,0.65
602,Chris Bolden,6.53,1.2,2.1,0.27,1.83,0.7,0.1,1.13,28.67,23.13,2.43,6.83,0.36,0.44,0.5,0.73,0.69
603,Dennis Horner,6.52,0.9,2.8,0.88,1.9,0.52,0.5,0.9,32.0,19.88,2.2,4.75,0.46,0.53,1.48,1.9,0.77
604,J.T. Thompson,6.47,0.57,4.13,1.5,2.67,0.8,0.37,1.1,30.67,20.1,2.57,5.0,0.52,0.52,1.37,2.1,0.65
605,Garrius Adams,6.45,1.55,3.18,0.75,2.4,0.9,0.18,1.27,30.0,23.82,2.08,5.65,0.37,0.45,1.38,2.1,0.64
606,Chinanu Onuaku,6.45,1.05,6.55,2.45,4.05,0.75,1.6,1.7,33.0,21.2,2.85,4.6,0.62,0.62,0.75,1.35,0.53
607,CJ Walker,6.45,1.85,1.95,0.3,1.65,0.8,0.1,1.25,34.0,17.85,2.15,5.3,0.4,0.48,1.3,1.85,0.69
608,Adam Waleskowski,6.43,1.0,4.27,1.63,2.63,0.63,0.53,1.83,31.0,20.17,2.4,5.23,0.46,0.5,1.1,1.5,0.74
609,Jackie Manuel,6.43,1.77,3.37,1.57,1.8,1.2,0.5,1.57,33.33,22.53,2.37,4.93,0.49,0.51,1.4,2.43,0.57
610,David Nichols,6.4,1.7,1.7,0.3,1.4,0.7,0.1,1.4,35.0,17.5,2.2,5.7,0.39,0.48,1.0,1.4,0.69
611,Alade Aminu,6.4,0.5,4.28,1.52,2.72,0.57,0.95,1.0,26.25,16.08,2.7,5.05,0.53,0.53,1.0,1.68,0.61
612,Ryan Young,6.4,1.3,5.5,2.3,3.2,0.3,0.5,1.1,36.0,17.6,2.5,3.6,0.68,0.68,1.4,1.8,0.81
613,Jonah Antonio,6.4,1.0,2.4,0.2,2.2,0.7,0.2,1.0,21.0,19.6,2.0,5.0,0.41,0.59,0.5,0.5,0.91
615,Jordan Daniels,6.4,2.6,1.6,0.3,1.3,0.7,0.1,2.0,31.0,24.8,2.3,6.5,0.35,0.44,0.7,0.9,0.75
616,Christian Keeling,6.4,0.6,2.8,0.8,2.0,0.5,0.2,1.1,33.0,19.2,2.6,6.1,0.43,0.47,0.7,1.0,0.75
617,Brandon Reed,6.35,1.2,2.9,0.35,2.55,0.6,0.05,1.35,30.5,21.15,2.2,6.3,0.35,0.43,1.0,1.4,0.67
618,Javier Gonzalez,6.35,2.85,2.17,0.5,1.68,1.0,0.02,2.25,29.75,21.38,2.1,5.38,0.39,0.48,1.12,1.58,0.72
619,Kamari Murphy,6.35,0.55,6.65,1.95,4.7,0.4,0.8,1.15,32.5,27.15,2.65,5.25,0.51,0.51,1.05,1.7,0.58
620,Matt Cross,6.35,0.95,3.7,1.2,2.5,0.7,0.5,1.35,21.0,22.8,2.25,5.4,0.42,0.52,0.7,0.95,0.78
621,Justin Robinson,6.35,2.36,1.7,0.34,1.36,0.56,0.29,1.26,22.5,16.48,1.98,4.35,0.47,0.58,1.64,2.12,0.54
622,K.T. Harrell,6.35,0.85,1.55,0.3,1.2,0.4,0.25,1.05,21.0,20.55,2.2,5.9,0.37,0.42,1.35,2.0,0.67
623,Ryan Luther,6.32,1.05,4.47,1.7,2.8,0.55,0.48,1.15,21.5,18.25,2.4,4.78,0.52,0.58,1.02,1.52,0.63
624,Mustapha Farrakhan,6.3,1.18,1.5,0.28,1.23,0.38,0.15,1.3,25.75,17.08,2.05,5.5,0.33,0.39,1.48,1.88,0.66
625,Matt Jones,6.3,1.35,2.1,0.8,1.32,0.98,0.12,0.75,35.75,23.42,2.2,5.5,0.38,0.47,0.72,1.1,0.69
626,Dennis Clifford,6.3,0.86,5.04,1.36,3.68,0.3,1.02,1.54,25.0,22.12,2.44,4.72,0.55,0.55,1.34,2.06,0.64
627,Dorian Finney-Smith,6.3,1.9,7.0,2.8,4.3,0.7,0.7,1.7,33.0,29.0,2.1,6.3,0.33,0.39,1.4,2.3,0.58
628,CJ Penha,6.3,0.4,2.5,0.5,2.0,0.6,0.3,0.6,28.0,16.5,2.6,5.2,0.5,0.57,0.4,1.0,0.41
629,Kadary Richmond,6.3,3.1,2.6,0.6,2.0,1.6,0.5,1.6,28.0,21.0,2.3,5.0,0.45,0.48,1.6,2.2,0.72
630,Shavlik Randolph,6.27,0.57,4.23,1.87,2.37,0.73,1.33,1.0,30.67,17.2,2.2,4.43,0.5,0.51,1.73,2.7,0.63
